"candidato_numero","date_scraped","candidato_estado","id","candidato_nome"
"45222","2011-03-23T08:50:59.631745","AC","10000000171","FRANCISCO RUFO FIGUEIRA DA SILVA"
"45888","2011-03-23T08:50:59.644235","AC","10000000172","GILDESIO MOURA VILAS BOAS"
"45631","2011-03-23T08:50:59.656108","AC","10000000173","IRINEU GOMES CANINDE"
"45666","2011-03-23T08:50:59.668127","AC","10000000176","JOEL RODRIGUES DE ANDRADE"
"45800","2011-03-23T08:50:59.680700","AC","10000000177","JOSE ALEXANDRINO DE OLIVEIRA"
"4565","2011-03-23T08:50:59.693891","AC","10000000202","JOSE ALVES DE MORAES"
"45125","2011-03-23T08:50:59.706622","AC","10000000178","JOSE BRAZ DE ARAUJO"
"45","2011-03-23T08:50:59.718101","AC","10000000131","JOSE ILDSON VIANA BARBOSA"
"45122","2011-03-23T08:50:59.729738","AC","10000000180","JOSE UBALDO DOS SANTOS"
"45321","2011-03-23T08:50:59.742030","AC","10000000182","LUIZ CARLOS PEREIRA JUSTO DA SILVA"
"45121","2011-03-23T08:50:59.755958","AC","10000000183","LUIZ GONZAGA ALVES FILHO"
"4545","2011-03-23T08:50:59.767647","AC","10000000205","MARCIO MIGUEL BITTAR"
"45777","2011-03-23T08:50:59.780934","AC","10000000185","MARIA JOSE NUNES RAMOS"
"45555","2011-03-23T08:50:59.792553","AC","10000000187","MIRLENE MARIA DAS CHAGAS SILVA"
"45654","2011-03-23T08:50:59.804871","AC","10000000188","PAULO GUILHERME SALVADOR WADT"
"4533","2011-03-23T08:50:59.820592","AC","10000000211","RAIMUNDO NONATO DE CASTRO"
"45678","2011-03-23T08:50:59.831956","AC","10000000189","ROBERTO BARROS JUNIOR"
"45","2011-03-23T08:50:59.843765","AC","10000000130","SEBASTIAO BOCALOM RODRIGUES"
"45001","2011-03-23T08:50:59.855953","AC","10000000190","SEBASTIÃO NOGUEIRA DA CRUZ"
"45338","2011-03-23T08:50:59.868220","AC","10000000191","TADEU COELHO DA SILVA"
"45190","2011-03-23T08:50:59.879711","AC","10000000192","WHERLES FERNANDES DA ROCHA"
"27456","2011-03-23T08:50:59.892547","AC","10000000462","ADALFONSO DE OLIVEIRA LIMA"
"27500","2011-03-23T08:50:59.905516","AC","10000000463","AGNUS AGACIS DE LIMA"
"27111","2011-03-23T08:50:59.917925","AC","10000000466","ANTONIO DA SILVA OLIVEIRA"
"27700","2011-03-23T08:50:59.931510","AC","10000000467","ANTONIO FERREIRA DA SILVA"
"27888","2011-03-23T08:50:59.945115","AC","10000000469","ARTEMIO LIMA DA COSTA"
"27000","2011-03-23T08:50:59.956845","AC","10000000471","EBER SILVA MACHADO"
"27123","2011-03-23T08:50:59.970303","AC","10000000473","EDIGLEY DE SOUZA ROSENDO"
"27190","2011-03-23T08:50:59.982303","AC","10000000474","EDIVALDO DOS SANTOS DE SOUZA"
"27333","2011-03-23T08:50:59.994059","AC","10000000476","FRANCISCO ADAMASTOR CANTALIÇO DA SILVA MATOS"
"27777","2011-03-23T08:51:00.006266","AC","10000000478","FRANCISCO CARLOS CAVALCANTE"
"27444","2011-03-23T08:51:00.018554","AC","10000000479","FRANCISCO ELINALDO MESQUITA DA SILVA"
"27222","2011-03-23T08:51:00.031009","AC","10000000481","FRANCISCO SILVANO RODRIGUES SANTIAGO"
"2727","2011-03-23T08:51:00.043789","AC","10000000242","GILSON GOMES DE OLIVEIRA"
"27600","2011-03-23T08:51:00.056547","AC","10000000484","JAIR DE MEDEIROS"
"27100","2011-03-23T08:51:00.068603","AC","10000000487","JOSE ROBERTO CAVALCANTE DE ARAUJO"
"27130","2011-03-23T08:51:00.081023","AC","10000000488","JOSE TARCISIO MEDEIROS DE MORAES"
"27999","2011-03-23T08:51:00.092927","AC","10000000498","MICHEL OLIVEIRA DA ROCHA"
"27890","2011-03-23T08:51:00.104347","AC","10000000499","NABUCO DA SILVA SANTOS"
"27001","2011-03-23T08:51:00.116350","AC","10000000501","PEDRO MAIA DA SILVA"
"27192","2011-03-23T08:51:00.128366","AC","10000000504","RAIMUNDO DIAS PAES"
"17100","2011-03-23T08:51:00.140797","AC","10000000175","JOAQUIM JOSE DE CASTRO"
"17777","2011-03-23T08:51:00.153114","AC","10000000181","JOSEMIR ANUTE DOS SANTOS"
"17144","2011-03-23T08:51:00.166622","AC","10000000184","LUIZ GONZAGA CALIXTO NETO"
"17123","2011-03-23T08:51:00.179006","AC","10000000186","MARIA LAURITA OLIVEIRA DE LIMA"
"50000","2011-03-23T08:51:00.189702","AC","10000000345","AGENOR GERONIMO DE SOUZA"
"500","2011-03-23T08:51:00.201337","AC","10000000517","CEZAR HENRIQUE RODRIGUES DE OLIVEIRA"
"50233","2011-03-23T08:51:00.213092","AC","10000000354","EDNARDO JOSE ALVES DA SILVA"
"50999","2011-03-23T08:51:00.224835","AC","10000000541","EDNON MOREIRA SOARES"
"50888","2011-03-23T08:51:00.235951","AC","10000000355","ELIADMA MORENO SANTIAGO"
"50501","2011-03-23T08:51:00.246718","AC","10000000366","GILIARDE DOS SANTOS ALVES"
"50222","2011-03-23T08:51:00.258608","AC","10000000368","HELIO DE PAULA"
"50555","2011-03-23T08:51:00.270561","AC","10000000377","LUIZ PEREIRA DA SILVA FILHO"
"50777","2011-03-23T08:51:00.282173","AC","10000000380","MARCIO DA SILVA"
"50123","2011-03-23T08:51:00.323142","AC","10000000523","MIGUEL DA ROCHA RODRIGUES"
"5050","2011-03-23T08:51:00.332109","AC","10000000254","PABLO ROMERO OLIMPIO QUEIROZ"
"50457","2011-03-23T08:51:00.375919","AC","10000000388","RENILDO TEIXEIRA DA SILVA"
"13000","2011-03-23T08:51:00.435672","AC","10000000259","ANDRÉ LUIS TAVARES DA CRUZ MAIA"
"13100","2011-03-23T08:51:00.495662","AC","10000000260","CARLOS AUGUSTO LIMA PAZ"
"13","2011-03-23T08:51:00.539893","AC","10000000123","CARLOS CESAR CORREIA DE MESSIAS"
"13179","2011-03-23T08:51:00.556870","AC","10000000261","CELIA MARIA CHAVES DA COSTA VIANA"
"13913","2011-03-23T08:51:00.581371","AC","10000000262","DIMAS DA SILVA SANDAS"
"13121","2011-03-23T08:51:00.590487","AC","10000000263","ERMICIO SENA DE OLIVEIRA"
"1399","2011-03-23T08:51:00.613388","AC","10000000239","FERNANDO MELO DA COSTA"
"13123","2011-03-23T08:51:00.627590","AC","10000000264","FRANCIMAR FERNANDES DE ALBUQUERQUE"
"13444","2011-03-23T08:51:00.639411","AC","10000000265","FRANCISCO DE OLIVEIRA VIGA"
"131","2011-03-23T08:51:00.817509","AC","10000000129","GABRIEL MAIA GELPKE"
"13258","2011-03-23T08:51:00.832192","AC","10000000269","GERALDO PEREIRA MAIA FILHO"
"13123","2011-03-23T08:51:00.844048","AC","10000000584","HAMMERLY DA SILVA ALBUQUERQUE"
"1333","2011-03-23T08:51:00.855706","AC","10000000246","IDESIO LUIS FRANKE"
"13147","2011-03-23T08:51:00.868034","AC","10000000271","ITAMAR PEREIRA DE SÁ"
"13513","2011-03-23T08:51:00.881182","AC","10000000272","JERSEY DINIZ LOPES DA COSTA"
"13333","2011-03-23T08:51:00.892218","AC","10000000279","JOÃO ANTONIO RODRIGUES BRONZEADO"
"13012","2011-03-23T08:51:00.903101","AC","10000000273","JONAS DE SOUZA LIMA"
"13456","2011-03-23T08:51:00.914020","AC","10000000274","JONAS PEREIRA DE SOUZA FILHO"
"131","2011-03-23T08:51:00.926130","AC","10000000125","JORGE NEY VIANA MACEDO NEVES"
"13133","2011-03-23T08:51:00.960932","AC","10000000582","JOSE CARLOS BEZERRA SOUSA"
"13133","2011-03-23T08:51:00.972556","AC","10000000277","JOSÉ JUAREZ LEITÃO DOS SANTOS"
"13690","2011-03-23T08:51:00.984713","AC","10000000275","JOSINEY ALVES DE AMORIM"
"1331","2011-03-23T08:51:00.996545","AC","10000000249","LEONARDO CUNHA DE BRITO"
"13131","2011-03-23T08:51:01.008205","AC","10000000281","MANOEL DA SILVA LIMA"
"13113","2011-03-23T08:51:01.019730","AC","10000000282","MARIA DE NAZARETH MELLO DE ARAUJO LAMBERT"
"1324","2011-03-23T08:51:01.032263","AC","10000000253","MARIUSA DE CARVALHO"
"131","2011-03-23T08:51:01.044148","AC","10000000127","NILSON MOURA LEITE MOURÃO"
"13613","2011-03-23T08:51:01.055802","AC","10000000286","RONALDO DE QUEIROZ COSTA SOBRINHO"
"13321","2011-03-23T08:51:01.068619","AC","10000000287","ROSELI COSTA"
"13","2011-03-23T08:51:01.081951","AC","10000000122","SEBASTIÃO AFONSO VIANA MACEDO NEVES"
"1313","2011-03-23T08:51:01.094405","AC","10000000255","SEBASTIAO SIBA MACHADO OLIVEIRA"
"1310","2011-03-23T08:51:01.107152","AC","10000000257","TAUMATURGO LIMA CORDEIRO"
"13234","2011-03-23T08:51:01.119310","AC","10000000288","TELMA MARIA SOUZA CHAVES"
"13013","2011-03-23T08:51:01.131917","AC","10000000293","ZENILDO VIEIRA DA SILVA"
"70123","2011-03-23T08:51:01.143909","AC","10000000414","GEDI ROCHA DE ANDRADE"
"70888","2011-03-23T08:51:01.155902","AC","10000000415","GILBERTO GIL GOUVEIA DINIZ"
"70000","2011-03-23T08:51:01.168648","AC","10000000424","JOSE MARIA DE FREITAS MOREIRA"
"151","2011-03-23T08:51:01.181673","AC","10000000137","MACMAILLAN DA COSTA DINIZ"
"14455","2011-03-23T08:51:01.193539","AC","10000000346","ALBERCI JOSÉ BRAS DE ANDRADE"
"14236","2011-03-23T08:51:01.204832","AC","10000000347","ALFREDO BEZERRA DA SILVA"
"14123","2011-03-23T08:51:01.218433","AC","10000000357","ELSON BEZERRA DA SILVA"
"14999","2011-03-23T08:51:01.232591","AC","10000000362","FRANCISCO BRIGIDO DA COSTA"
"14555","2011-03-23T08:51:01.245977","AC","10000000364","FRANCISCO DAS CHAGAS SANTOS"
"14567","2011-03-23T08:51:01.258353","AC","10000000369","IOLANDA FERREIRA LIMA"
"1400","2011-03-23T08:51:01.269819","AC","10000000252","MARIA ZILA FROTA BEZERRA DE OLIVEIRA"
"14333","2011-03-23T08:51:01.280636","AC","10000000386","RAIMUNDO ILDEFONSO DE ALMEIDA"
"14222","2011-03-23T08:51:01.291753","AC","10000000387","RENILDO SANTOS FIESCA"
"36122","2011-03-23T08:51:01.303245","AC","10000000464","ANTONIA EDNEIA DA SILVA TOME"
"36192","2011-03-23T08:51:01.313851","AC","10000000470","DELMO NUNES DO NASCIMENTO"
"36111","2011-03-23T08:51:01.325828","AC","10000000472","EDGAR VICENTE BARROSO DE SOUZA"
"36036","2011-03-23T08:51:01.336639","AC","10000000475","ELAINE ALAB RUIZ"
"36222","2011-03-23T08:51:01.347900","AC","10000000477","FRANCISCO BARTOLOMEU UCHOA NEVES"
"36789","2011-03-23T08:51:01.359720","AC","10000000480","FRANCISCO LUIZ DE LIMA"
"3636","2011-03-23T08:51:01.374147","AC","10000000244","HAROLDO ONOFRE DE ANDRADE E SILVA"
"36987","2011-03-23T08:51:01.386253","AC","10000000483","ISAIAS FERREIRA JÚNIOR"
"36777","2011-03-23T08:51:01.398163","AC","10000000485","JANIO FERREIRA DA SILVA"
"36131","2011-03-23T08:51:01.409404","AC","10000000486","JOSE MARIA BARBOSA DO NASCIMENTO"
"36007","2011-03-23T08:51:01.421039","AC","10000000491","JULIO CESAR FERREIRA DE LIMA"
"36888","2011-03-23T08:51:01.432181","AC","10000000493","LUIZ CARLOS MARINHO DE FREITAS"
"36193","2011-03-23T08:51:01.443169","AC","10000000494","LUIZ DE GONZAGA RIBEIRO DA SILVA"
"36145","2011-03-23T08:51:01.454534","AC","10000000496","MANOEL VALDIR TEIXEIRA DE SOUZA"
"36999","2011-03-23T08:51:01.466141","AC","10000000500","PEDRO CARVALHO CARDOSO"
"36123","2011-03-23T08:51:01.478622","AC","10000000505","RAIMUNDO GOMES DA SILVA COSTA"
"36153","2011-03-23T08:51:01.491934","AC","10000000506","RAIMUNDO NONATO BEZERRA DE SOUZA"
"36678","2011-03-23T08:51:01.502688","AC","10000000507","RAMÃO VIEIRA DE OLIVEIRA"
"19019","2011-03-23T08:51:01.513810","AC","10000000511","ANTONIO JOSENILDO INACIO DA SILVA"
"1919","2011-03-23T08:51:01.525650","AC","10000000238","FABIO PEREIRA DOS SANTOS"
"19000","2011-03-23T08:51:01.537103","AC","10000000268","FRANÇA PAULINA CRUZ DO NASCIMENTO"
"19999","2011-03-23T08:51:01.548896","AC","10000000266","FRANCISCO LEITE MARINHO"
"19123","2011-03-23T08:51:01.560787","AC","10000000276","JOSÉ CARLOS PINTO FURTADO"
"43013","2011-03-23T08:51:01.571679","AC","10000000344","ADALTON MOREIRA DE OLIVEIRA"
"43043","2011-03-23T08:51:01.582300","AC","10000000348","ANSELMO ALFREDO FORNECK"
"43789","2011-03-23T08:51:01.593800","AC","10000000349","ANTONIO GOMES DA SILVA"
"43111","2011-03-23T08:51:01.607031","AC","10000000350","ARMANDO AUGUSTO KAXINAWA"
"43444","2011-03-23T08:51:01.618789","AC","10000000353","DIVINO NUNES MESQUITA"
"43777","2011-03-23T08:51:01.629970","AC","10000000360","FRANCINEUDO SOUZA DA COSTA"
"4325","2011-03-23T08:51:01.641504","AC","10000000245","HENRIQUE AFONSO SOARES LIMA"
"43555","2011-03-23T08:51:01.654119","AC","10000000370","JEFRSON DA SILVA MENDONÇA"
"43433","2011-03-23T08:51:01.664976","AC","10000000375","JOSÉ CORNÉLIO DE OLIVEIRA JÚNIOR"
"4343","2011-03-23T08:51:01.679729","AC","10000000250","MARCOS ANTONIO SILVA TORRES"
"43222","2011-03-23T08:51:01.691423","AC","10000000389","RICARDO CARNEIRO CARDOSO DA COSTA"
"43333","2011-03-23T08:51:01.704402","AC","10000000392","SHIRLEY TORRES DE ARAÚJO"
"43500","2011-03-23T08:51:01.717835","AC","10000000393","VALQUIMAR LUSTOSA DE OLIVEIRA"
"25066","2011-03-23T08:51:04.993789","AL","20000000548","ARLENE BARBOSA SANTOS"
"25225","2011-03-23T08:51:05.003402","AL","20000000410","EUFRASIO PEDRO PAULINO"
"2580","2011-03-23T08:51:05.013718","AL","20000000552","FABIO RANGEL NUNES DE OLIVEIRA"
"2525","2011-03-23T08:51:05.023578","AL","20000000311","FERNANDO JOSE REZENDE DE BARROS"
"25300","2011-03-23T08:51:05.033285","AL","20000000553","FLORISJAN CAHET DOS SANTOS"
"25200","2011-03-23T08:51:05.042638","AL","20000000554","GILSON GOMES DA COSTA"
"25104","2011-03-23T08:51:05.051225","AL","20000000414","GINALDO MUNIZ DA SILVA"
"25777","2011-03-23T08:51:05.059981","AL","20000000416","HELIANA LEIMBECK NOGUEIRA"
"25025","2011-03-23T08:51:05.069221","AL","20000000417","HELIO SILVA DE OLIVEIRA"
"2500","2011-03-23T08:51:05.078182","AL","20000000312","HENRIQUETA EVA CARDEAL"
"25333","2011-03-23T08:51:05.087948","AL","20000000418","HUBENILDA NEVES VILELA"
"2522","2011-03-23T08:51:05.097609","AL","20000000549","IVAN GALDINO DA SILVA"
"25800","2011-03-23T08:51:05.108928","AL","20000000421","JEFERSON DE GOES MORAIS"
"25123","2011-03-23T08:51:05.120114","AL","20000000427","JOÃO LUIZ ROCHA"
"25111","2011-03-23T08:51:05.131445","AL","20000000422","JOSE CICERO VALENTIM DOS SANTOS"
"25077","2011-03-23T08:51:05.143833","AL","20000000555","JOSÉ DANIEL TORRES PINTO"
"25145","2011-03-23T08:51:05.155635","AL","20000000423","JOSE DOMINGOS DE ALMEIDA"
"25234","2011-03-23T08:51:05.168138","AL","20000000550","JOSE DOMINICIO DE FARIAS"
"25155","2011-03-23T08:51:05.181649","AL","20000000424","JOSÉ EUGÊNIO MENDES COSTA"
"45","2011-03-23T08:51:05.195677","AL","20000000302","JOSE THOMAZ DA SILVA NONO NETTO"
"25555","2011-03-23T08:51:05.208166","AL","20000000551","MARCOS ANTONIO VIEIRA DA SILVA"
"25456","2011-03-23T08:51:05.220244","AL","20000000431","MARIA JOSE DA SILVA"
"25888","2011-03-23T08:51:05.230893","AL","20000000436","TACITO ALMEIDA LIMA"
"25000","2011-03-23T08:51:05.242534","AL","20000000437","TEMOTEO CORREIA SANTOS"
"65333","2011-03-23T08:51:05.253482","AL","20000000442","ANTONIO DA SILVA"
"6555","2011-03-23T08:51:05.264657","AL","20000000282","CARLOS ALBERTO DA SILVA"
"6565","2011-03-23T08:51:05.275976","AL","20000000283","CLAUDIA ANICETO CAETANO PETUBA"
"654","2011-03-23T08:51:05.288483","AL","20000000275","EDUARDO BOMFIM GOMES RIBEIRO"
"65123","2011-03-23T08:51:05.299650","AL","20000000448","EDVALDO FRANCISCO DO NASCIMENTO"
"65555","2011-03-23T08:51:05.311820","AL","20000000461","JOSE WAINA SILVA DOS SANTOS"
"65111","2011-03-23T08:51:05.322881","AL","20000000477","MARIA DA CONCEICAO DE ALBUQUERQUE BAIA"
"654","2011-03-23T08:51:05.333749","AL","20000000280","MARIA YVONE LOUREIRO RIBEIRO"
"65432","2011-03-23T08:51:05.344712","AL","20000000480","MIRELLY FRANCESCA SARMENTO CAMARA"
"654","2011-03-23T08:51:05.355664","AL","20000000278","VLADIMIR IVANOVITCH WANDERLEY DE BARROS"
"211","2011-03-23T08:51:05.366948","AL","20000000505","DIÓGENES ALVES PAES"
"21","2011-03-23T08:51:05.378331","AL","20000000504","LUCIENE MARIA DA CONCEIÇÃO"
"21","2011-03-23T08:51:05.390444","AL","20000000661","OLGA MARIA ALVES PAES"
"211","2011-03-23T08:51:05.401686","AL","20000000507","OLGA MARIA ALVES PAES"
"21111","2011-03-23T08:51:05.414320","AL","20000000510","PAULO ROBERTO CHAGAS SANTOS"
"211","2011-03-23T08:51:05.426639","AL","20000000662","SEBASTIÃO LEODINO DOS SANTOS"
"211","2011-03-23T08:51:05.437965","AL","20000000506","SERGIO SOARES DE CAMPOS"
"21","2011-03-23T08:51:05.450802","AL","20000000503","TONY CLOVES PEREIRA"
"12001","2011-03-23T08:51:05.462581","AL","20000000440","ADELSON DE OLIVEIRA"
"12110","2011-03-23T08:51:05.474559","AL","20000000444","CHRISTIANE SILVA BULHÕES BARROS"
"12888","2011-03-23T08:51:05.485779","AL","20000000449","ERALDO ALVES DE FREITAS"
"12789","2011-03-23T08:51:05.497171","AL","20000000450","ERIVALDO PAULINO DA SILVA"
"12123","2011-03-23T08:51:05.509716","AL","20000000455","GERVANIO SILVA DE ARAUJO"
"12000","2011-03-23T08:51:05.522985","AL","20000000456","ISNALDO BULHÕES BARROS JUNIOR"
"12666","2011-03-23T08:51:05.536279","AL","20000000457","ISRAEL PEDRO DA SILVA"
"12555","2011-03-23T08:51:05.548660","AL","20000000458","JAILTON SANTOS COSTA"
"12112","2011-03-23T08:51:05.559299","AL","20000000460","JONATHAS FELIX DE OLIVEIRA"
"12333","2011-03-23T08:51:05.570843","AL","20000000463","JOSÉ CAVALCANTE DOS SANTOS"
"12999","2011-03-23T08:51:05.582541","AL","20000000467","JOSÉ INACIO DA SILVA"
"1234","2011-03-23T08:51:05.594611","AL","20000000527","JURANDIR BOIA ROCHA"
"12222","2011-03-23T08:51:05.605280","AL","20000000473","LUIZ CAVALCANTE MONTEIRO JUNIOR"
"12122","2011-03-23T08:51:05.616415","AL","20000000479","MARY DE FATIMA MORAES JARA CIPOLA"
"12444","2011-03-23T08:51:05.626793","AL","20000000481","NIVALDO FRANCISCO DOS SANTOS"
"12300","2011-03-23T08:51:05.637108","AL","20000000484","QUITERIA MARIA DA SILVA MEYER"
"12","2011-03-23T08:51:05.648311","AL","20000000273","RONALDO AUGUSTO LESSA SANTOS"
"12456","2011-03-23T08:51:05.659049","AL","20000000488","ROSIANA LIMA BELTRÃO SIQUEIRA"
"12777","2011-03-23T08:51:05.670192","AL","20000000489","SERGIO TOLEDO DE ALBUQUERQUE"
"12111","2011-03-23T08:51:05.681570","AL","20000000491","VALDECI FERREIRA DE ASSIS"
"12126","2011-03-23T08:51:05.692556","AL","20000000493","VANDA MARIA MENEZES BARBOSA"
"12345","2011-03-23T08:51:05.705582","AL","20000000494","YRAPUAN FONSECA DE LIMA"
"3100","2011-03-23T08:51:05.716927","AL","20000000071","DIOGENES TENORIO DE ALBUQUERQUE FILHO"
"3111","2011-03-23T08:51:05.728724","AL","20000000073","JAFET RODRIGUES DOS SANTOS"
"3155","2011-03-23T08:51:05.739460","AL","20000000075","JOSENILDO TENORIO DA SILVA"
"3131","2011-03-23T08:51:05.751493","AL","20000000578","SIDNEY FERREIRA DE OLIVEIRA"
"31031","2011-03-23T08:51:05.762579","AL","20000000576","VALBETO DOS SANTOS"
"31111","2011-03-23T08:51:05.774336","AL","20000000577","WILLAMS CAVALCANTE MEDEIROS DE MELLO"
"15775","2011-03-23T08:51:05.784928","AL","20000000441","ALEX SANDRO SILVA VIEIRA"
"15999","2011-03-23T08:51:05.795928","AL","20000000526","CICERO ZEFERINO DO NASCIMENTO"
"151","2011-03-23T08:51:05.808798","AL","20000000277","FÁBIO LUIZ ARAÚJO LOPES DE FARIAS"
"15555","2011-03-23T08:51:05.822254","AL","20000000453","FLÁVIA MARIA SILVA CAVALCANTE"
"15333","2011-03-23T08:51:05.834352","AL","20000000454","FRANCISCO DE SOUZA IRMAO"
"15666","2011-03-23T08:51:05.848037","AL","20000000470","JOÃO DOS SANTOS"
"1599","2011-03-23T08:51:05.860923","AL","20000000289","JOAQUIM BELTRÃO SIQUEIRA"
"15789","2011-03-23T08:51:05.873912","AL","20000000459","JOGELSON DOMARQUES PAES DE VERAS"
"15111","2011-03-23T08:51:05.886229","AL","20000000464","JOSÉ BARBOSA DE OLIVEIRA"
"151","2011-03-23T08:51:05.899152","AL","20000000279","JOSÉ DE MACEDO FERREIRA"
"151","2011-03-23T08:51:05.913055","AL","20000000276","JOSÉ RENAN VASCONCELOS CALHEIROS"
"1515","2011-03-23T08:51:05.926315","AL","20000000293","JOSÉ RENAN VASCONCELOS CALHEIROS FILHO"
"15777","2011-03-23T08:51:05.942133","AL","20000000524","KLEBER MARQUES DA SILVA"
"15000","2011-03-23T08:51:05.954206","AL","20000000474","LUIZ DANTAS LIMA"
"1555","2011-03-23T08:51:05.965520","AL","20000000295","MARIA INEZ SANTOS"
"15222","2011-03-23T08:51:05.979093","AL","20000000478","MARILENE MARIA BATISTA DE ALENCAR"
"15456","2011-03-23T08:51:05.992152","AL","20000000482","OLAVO CALHEIROS FILHO"
"15112","2011-03-23T08:51:06.004978","AL","20000000483","OSMAR JOSÉ DA SILVA"
"15123","2011-03-23T08:51:06.017416","AL","20000000490","TARCIZO SAMPAIO FREIRE"
"1500","2011-03-23T08:51:06.031648","AL","20000000300","WELLINGTON RODRIGUES FRAGOSO"
"33456","2011-03-23T08:51:06.043213","AL","20000000085","ALOÍSIO CESAR DA ROCHA"
"33222","2011-03-23T08:51:06.056105","AL","20000000086","ANTENOR NUNES DO NASCIMENTO"
"33999","2011-03-23T08:51:06.068358","AL","20000000584","ANTONIO GOMES DA SILVA"
"33333","2011-03-23T08:51:06.081992","AL","20000000091","CÍCERO PAES FERRO"
"3330","2011-03-23T08:51:06.094699","AL","20000000070","DAMASCO SILVA MEDEIROS"
"33111","2011-03-23T08:51:06.108871","AL","20000000092","DIVALDO LUIZ DA SILVA"
"33000","2011-03-23T08:51:06.121620","AL","20000000093","EDUARDO ANTONIO MACEDO HOLANDA"
"33555","2011-03-23T08:51:06.133937","AL","20000000583","FLAVIA RODRIGUES DOS SANTOS"
"33123","2011-03-23T08:51:06.145779","AL","20000000098","HELIO SOARES DE GOES"
"33380","2011-03-23T08:51:06.160129","AL","20000000581","JEFERSON GOMES DA SILVA"
"3331","2011-03-23T08:51:06.172991","AL","20000000082","JOÃO SERGIO OLIVEIRA PEREIRA"
"3333","2011-03-23T08:51:06.186097","AL","20000000076","JOSÉ FRANCISCO CERQUEIRA TENÓRIO"
"33332","2011-03-23T08:51:06.198718","AL","20000000103","JOSÉ MARIA CERQUEIRA TENÓRIO"
"33331","2011-03-23T08:51:06.210273","AL","20000000107","JÚLIO CÉSAR MARTINS DE CERQUEIRA"
"33044","2011-03-23T08:51:06.222644","AL","20000000114","MARIA APARECIDA AUGUSTA DA SILVA"
"33014","2011-03-23T08:51:06.234094","AL","20000000116","RUBEM NATÁRIO SILVEIRA"
"3388","2011-03-23T08:51:06.246459","AL","20000000582","TACIANA CORREIA SILVA"
"33888","2011-03-23T08:51:06.258817","AL","20000000118","VICENTE HIGINO DE OLIVEIRA"
"111","2011-03-23T08:51:06.272298","AL","20000000684","ANTONIO MILTON PESSOA FALCAO FILHO"
"11112","2011-03-23T08:51:06.284181","AL","20000000574","ANTONIO VESPA DA SILVA"
"1111","2011-03-23T08:51:06.296015","AL","20000000310","ARTHUR CESAR PEREIRA DE LIRA"
